"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","transp_score1","transp_score2","transp_score3","transp_score4","transportation_state_rnk","NAME"
"51600",24478,9317,603,47.361299052774,6.55771833038409,20.7214608316462,1.93535706486132,4.6633338540853,56.9848933187977,3.815605045943,2.68649743030681,0.140165083320355,25.1907802522972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.46,88.3250311332503,97.49,86.82,103.28,140.71,80.1526717557252,"Fairfax city, Virginia"
"51610",14593,6360,106,41.580310880829,7.14285714285714,19.1457609674514,1.65058648603998,2.14055448098001,51.6016981860286,9.50726875080407,3.02328573266435,0.205840730734594,30.4772931943908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.92,92.9950186799502,97.69,86.82,98.57,161.82,92.3664122137405,"Falls Church city, Virginia"
"51620",8212,3897,141,30.689858490566,9.40448113207547,20.00569476082,1.89374262101535,3.98974066685665,85.9908883826879,0.142369020501139,4.49886104783599,0,3.41685649202733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1773015099854,0,0,0,94.96,13.7297633872976,97.06,86.82,96.63,93.84,6.10687022900763,"Franklin city, Virginia"
"51630",28383,12308,2272,42.7990106119844,20.2345807069337,28.0598343260081,1.69282530804859,4.43797744634413,65.0236188128979,1.85527486821387,4.83329910316971,1.28705415211885,14.1986718696515,0,100,20,0.00136920654480728,0,100,6.66666666666667,5033.909,1383757.165,3.2410344,0.1350431,7.6261,49600.1544,17.7080158927892,72.206,7.04647147940669,0,0,0,107.11,93.9912826899128,101.54,121.57,129.6,127.32,94.6564885496183,"Fredericksburg city, Virginia"
"51640",6698,3213,306,18.86586695747,7.48818611414031,19.663139329806,1.69256137779406,0.602836879432624,80.0705467372134,0,0.388007054673721,0,2.96296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.86,12.1419676214197,97.06,86.82,86.76,88.94,4.58015267175572,"Galax city, Virginia"
"51650",137334,62503,3929,26.9743837602707,4.68986628000645,20.5403446490644,1.77396951853135,2.95814317774464,77.759041491014,1.53982693587752,1.98653945714074,0.136084609126544,8.1872642556024,0,79.3103448275862,349,0.00516234006360476,50,37.5,12.0344827586207,111559.069,125470233.042,34.2218808,1.4259117,111.7308,2791482.3072,12.76202891235,8969.493,11.6504288814132,0.728151805088325,2.9126072203533,0,102.73,88.6052303860523,101.81,119.25,88.8,103.53,80.9160305343512,"Hampton city, Virginia"
"51660",51492,18654,7371,14.2514085157477,4.44721529509559,15.6326203434164,1.93451041486354,3.14638098667627,68.6326625321689,1.30363245158841,5.71657596084884,0,8.64447538286293,0,100,32,0.00135004007931485,50,100,16,3688.084,1837162.59,3.580968,0.149207,29.0771,215635.7736,5.13142644899251,2257.426,5.82614775110697,0,0,1.94204925036899,99.38,76.5255292652553,97.81,128.51,74.34,114.93,61.0687022900763,"Harrisonburg city, Virginia"
"51670",22944,10434,225,38.0444856348471,6.83503243744208,24.0769069572506,1.79932045020174,5.07390711814656,81.150461022632,0.0209555741827326,0.618189438390612,0,9.55574182732607,3.33333333333333,96.6666666666667,196,0.020536462699078,44.4444444444444,66.6666666666667,6.53333333333333,67468.856,139389.722,12.374844,0.5156185,77.8825,3738.36,6.62046672872597,2226.005,8.71687587168759,0,0,0,104.72,91.8430884184309,103.85,119.86,103,99.47,89.3129770992366,"Hopewell city, Virginia"
"51678",7420,2644,3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lexington city, Virginia"
"51680",79255,34009,10647,12.2712695717789,4.0778469471169,14.8881749144622,1.67762401087601,5.5789253856022,70.1076525077193,2.00005563437091,5.23519430304042,0.0250354669114579,11.5246599349078,0,100,20,0.000556343709143509,50,100,10,8131.025,6248115.752,4.9785528,0.2074397,8.8443,152617.2408,23.4546204900331,558.983,1.26175004731563,0,0,0,100.63,83.8418430884184,97.56,133.38,71.66,124.06,70.9923664122137,"Lynchburg city, Virginia"
"51683",42674,14426,73,54.7709923664122,17.6655663296885,29.0018981335021,2.04921301901574,1.40628532670133,69.4264925204501,2.28227956794866,1.01233786776337,1.48235187779636,12.3785420526958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68669447438721,0,4.68669447438721,0,104.28,91.3138231631382,101.59,86.82,134.26,107.75,87.0229007633588,"Manassas city, Virginia"
"51685",16923,5525,3,65.6799259944496,20.1549491211841,34.8797376093294,2.03407550822846,3.66513952519783,69.4502290712203,5.93502707205331,0.562265722615577,2.67596834652228,9.95418575593503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.15,96.0772104607721,105.23,86.82,152.1,117.41,98.4732824427481,"Manassas Park city, Virginia"
"51690",13584,7031,450,20.1694231544978,5.90964098426785,18.270860802411,1.53354689446521,2.20380485967225,78.150310792993,0.0941796948577887,0.470898474288943,0,6.61141457901676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36160188457008,0,0,0,95.73,28.3312577833126,97.06,86.82,83.41,98.36,16.030534351145,"Martinsville city, Virginia"
"51700",184774,81850,7003,29.5683548733543,5.99379743933196,21.0598284050866,1.67769598142431,4.26560225618632,74.3329904353346,1.92059357832301,3.64639191052551,0.0098491978375539,9.31186937774957,0,79.3103448275862,349,0.00381930005034034,50,37.5,12.0344827586207,111559.069,211527626.31,34.2218808,1.4259117,111.7308,4706101.296,12.76202891235,8969.493,5.41201684219641,0,2.16480673687857,1.08240336843928,103.14,89.6014943960149,101.15,119.25,92.79,114.06,82.4427480916031,"Newport News city, Virginia"
"51710",235037,102542,20265,28.3003040788508,4.6468141623851,20.9125431254792,1.6020729008967,5.73952028693118,71.654580884232,2.81194096601073,5.15429338103757,0.0303475594173269,8.6027344748275,0,79.3103448275862,349,0.00278718374648607,50,37.5,12.0344827586207,111559.069,424381066.802,34.2218808,1.4259117,111.7308,9441699.5232,12.76202891235,8969.493,3.40371941439007,0.425464926798759,0.850929853597519,0.425464926798759,103.68,90.5354919053549,101.09,119.25,90.02,123.52,83.206106870229,"Norfolk city, Virginia"
"51720",3620,1748,56,11.4238410596026,6.70529801324503,13.9587700908456,1.56020605280103,1.88679245283019,61.0062893081761,5.10132774283718,0.76869322152341,0,15.5835080363382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.77,79.1407222914072,97.06,86.82,73.48,130.32,65.6488549618321,"Norton city, Virginia"
"51730",33365,18026,589,33.3307979006617,6.92173119342816,24.7431386347643,1.40022889457385,8.06178586542531,74.3631245601689,3.61717100633357,1.09781843771992,0.570021111893033,7.48064743138635,3.33333333333333,96.6666666666667,196,0.0137931034482759,44.4444444444444,66.6666666666667,6.53333333333333,67468.856,35823158.554,12.374844,0.5156185,77.8825,960758.52,6.62046672872597,2226.005,11.9886108197213,2.99715270493032,0,0,107.3,94.2403486924035,103.96,119.86,101.35,122.62,95.4198473282443,"Petersburg city, Virginia"
"51735",12556,4945,69,32.8408091468777,8.12664907651715,22.8973921142502,2.31028559158256,0,82.3036324122943,0,0.124185035703198,0,11.7510090034151,0,79.3103448275862,349,0.05417572182552,50,37.5,12.0344827586207,111559.069,0,34.2218808,1.4259117,111.7308,0,12.76202891235,8969.493,0,0,0,0,112.59,97.2602739726027,113.31,119.25,100.14,84.19,100,"Poquoson city, Virginia"
"51740",97299,43233,3061,31.572562055662,3.5692621260282,21.1986630597599,1.61343817732749,5.92638515763128,73.1069328623488,1.2810480896063,3.09866082407387,0.0268282322430638,7.86067204721769,0,79.3103448275862,349,0.00780254421069105,50,37.5,12.0344827586207,111559.069,69062866.026,34.2218808,1.4259117,111.7308,1536521.9616,12.76202891235,8969.493,12.333117503777,0,4.11103916792567,3.08327937594425,103.78,90.7534246575343,102.09,119.25,90.81,115.41,83.969465648855,"Portsmouth city, Virginia"
"51750",16505,6457,3111,16.3899014445795,0.715539354664507,16.101705784276,1.88690909090909,1.03032087135708,76.3242272668975,0.641272284211876,10.9785815057073,0,5.00192381685263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.7,9.62017434620174,97.06,86.82,71.11,109.15,3.05343511450382,"Radford city, Virginia"
"51760",227595,112848,10443,24.2384990185431,4.48580623947549,18.34598447097,1.46900974105438,6.12761276127613,64.8949555485655,3.636408787643,4.22578348757512,0.00827773454960846,16.9238282866745,3.33333333333333,96.6666666666667,196,0.00162243597172326,44.4444444444444,66.6666666666667,6.53333333333333,67468.856,306169524.373,12.374844,0.5156185,77.8825,8211307.74,6.62046672872597,2226.005,6.59065445198708,0,0.878753926931611,1.31813089039742,103.95,90.8468244084683,99.44,119.86,83.89,138.25,85.4961832061069,"Richmond city, Virginia"
"51770",98677,48931,1768,21.1221932884587,3.32383432417825,17.7951495482852,1.55992539547307,4.89769933263084,76.2169985089027,2.43180422769932,1.41434961845452,0,10.7402859398298,0,0,41,0.000899043943513727,33.3333333333333,66.6666666666667,20.5,12466.514,15802962.769,6.4459512,0.2685813,16.9254,450486.4464,15.8685348647595,1783.227,8.10725903706031,0,3.04022213889762,1.01340737963254,100.3,82.3785803237858,97.76,114.89,79.75,113.9,68.7022900763359,"Roanoke city, Virginia"
"51775",25477,11096,2460,17.420854945448,3.44303344661062,16.9104441388237,1.91351084812623,3.0519257221458,76.7575438880349,0.444947819755683,5.78432165682388,0.105169484669525,9.53806326349001,0,0,41,0.00331688374726964,33.3333333333333,66.6666666666667,20.5,12466.514,783735.755,6.4459512,0.2685813,16.9254,22341.528,15.8685348647595,1783.227,0,0,0,0,99.42,76.9302615193026,98.66,114.89,76.56,106.99,62.9770992366412,"Salem city, Virginia"
"51790",25765,12352,1576,25.6002158079309,3.61478284326949,20.566243804083,1.7076435364565,3.55501604092604,77.6862975720407,0.478870872889188,4.7971099722759,0,6.56977232630429,50,50,22,0.00184827354448458,50,0,11,1843.424,110536.338,2.4634992,0.1026458,7.679,10504.872,13.3670790467509,95.81,7.76246846497186,3.88123423248593,0,0,101.87,87.173100871731,101.93,110.57,86.58,106.1,74.8091603053435,"Staunton city, Virginia"
"51800",96638,39651,743,49.9270347879301,8.34157134114767,27.0891492722073,2.08216411278378,2.45709162326018,81.4082042088189,0.189951765057412,1.24002219661075,0,9.3225765142784,0,79.3103448275862,349,0.0074486703376446,50,37.5,12.0344827586207,111559.069,10727042.018,34.2218808,1.4259117,111.7308,238656.9888,12.76202891235,8969.493,6.20873776361266,0,0,1.03478962726878,102.9,88.947696139477,101.89,119.25,116.06,92.33,81.6793893129771,"Suffolk city, Virginia"
"51810",457066,190734,7860,30.7097421528908,3.47771761765931,20.2987425283365,1.94362625139043,2.04751721699305,75.3304893474541,0.81185875972453,1.78162487495556,0.0210818720702398,12.6598708631993,0,79.3103448275862,349,0.00144266144166935,50,37.5,12.0344827586207,111559.069,236718095.768,34.2218808,1.4259117,111.7308,5266542.9888,12.76202891235,8969.493,5.90724315525548,0.437573567055961,1.96908105175183,1.53150748469586,101.79,87.079701120797,100.62,119.25,88.94,103.26,74.0458015267176,"Virginia Beach city, Virginia"
"51820",22574,10395,232,25.8925892589259,2.5002500250025,19.1426618049225,1.71486486486486,3.07369573148486,75.6791248860529,0,2.64357338195077,0,8.8514129443938,50,50,22,0.00200546946216955,50,0,11,1843.424,0,2.4634992,0.1026458,7.679,0,13.3670790467509,95.81,4.42987507752281,0,4.42987507752281,0,102.14,87.733499377335,101.97,110.57,83.23,104.3,77.0992366412214,"Waynesboro city, Virginia"
"51830",15564,5767,4813,19.3795480658751,3.19800842589046,13.7884645121385,1.66579529459079,3.61378799110452,57.6929024277099,1.05149219112417,13.5302304004948,0,19.2515849698469,50,50,19,0.00293799288696459,40,100,9.5,6793.316,513454.876,7.805316,0.3252215,72.5598,118417.5936,4.48211681950612,757.491,0,0,0,0,106.5,93.3686176836862,102.73,118.03,73,147.49,93.1297709923664,"Williamsburg city, Virginia"
"51840",27981,12468,1110,21.9157345891851,8.65360356572197,17.9299409491871,1.6775655264327,5.83980107000226,72.1877961653423,0.962309542902967,3.90026973828097,0.0729022380987096,13.3119486768244,0,66.6666666666667,8,0.000583217904789677,50,100,2.66666666666667,1976.66,260919.12,4.185768,0.174407,14.0995,44667.216,12.3697294230292,0,0,0,0,0,100.6,83.6861768368618,97.66,122.27,87.68,119.75,70.2290076335878,"Winchester city, Virginia"
"53001",20690,6844,344,32.1075883575884,11.8892931392931,20.6359920733218,2.26789398508173,3.35209505941213,71.1419370819916,0.4830319544216,3.1087441169185,0,4.68169432747089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.499758337361,0,0,9.6665055582407,95.92,32.3474470734745,97.06,86.82,101.72,100.17,5.26315789473684,"Adams County, Washington"
"53003",22424,10165,206,10.1559709489225,2.6431718061674,13.4058047493404,2.18022886204704,2.04857444561774,77.910290237467,0.390501319261214,1.80474934036939,0,11.3562005277045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91901534070639,0,0,0,94.77,10.4296388542964,97.06,86.82,66.42,96.15,0,"Asotin County, Washington"
"53005",210224,81792,2158,24.4018965141876,5.45005926606836,19.6052448711233,2.13796025868363,1.5353165850772,75.046771934701,1.08083259389132,1.06586557478699,0,11.6111996065812,0,66.6666666666667,273,0.00291856872534451,75,75,45.5,45420.809,47729562.75,9.064608,0.377692,24.1556,586111.4784,15.635794598354,1789.441,9.03797853717939,0.475683080904178,1.42704924271254,1.90273232361671,101.69,86.892901618929,99.08,140.33,87.06,98.88,73.6842105263158,"Benton County, Washington"
"53007",79518,38129,1703,21.4756020564625,4.8284777968191,17.8508591065292,2.06011354420114,1.7982212340189,73.7896907216495,1.51202749140893,4.34364261168385,0,8.56082474226804,0,81.8181818181818,61,0.00167697594501718,66.6666666666667,75,5.54545454545455,24209.967,13323188.45,16.7105448,0.6962727,19.4298,256473.36,35.83529938548,14.012,3.77273070248246,0,0,0,100.11,81.0709838107098,98.33,133.79,82.09,105,50,"Chelan County, Washington"
"53009",77593,38295,1361,23.2257052061674,5.59849346777041,17.5914550446122,1.98083020624255,2.61013672144731,70.8167467398765,1.09128345916266,3.38366506520247,0,12.5291695264242,0,50,53,0.00181880576527111,60,100,13.25,12432.815,4199370.306,9.2258448,0.3844102,17.3126,132129.7632,22.2040710234165,772.752,2.5775520987718,0,1.2887760493859,0,100.81,84.4956413449564,98.08,129.63,83.78,110.49,63.1578947368421,"Clallam County, Washington"
"53011",510516,201114,4161,32.8415311463619,6.46002317497103,20.8676452963372,2.0879221457492,2.29350208876205,70.3960391947795,1.19559781957342,1.61424302912332,0.0082654532981225,17.2562001231553,5.47445255474453,0,878,0.00362853399787578,44.8275862068966,57.1428571428571,3.18115942028985,1385072.198,4360574585.026,330.3544224,13.7647676,1131.4146,78556378.5072,12.1659801809169,122212.484,4.89700616631016,0,0.979401233262033,1.76292221987166,125.37,98.1320049813201,124.27,107.7,95.03,110.02,92.1052631578947,"Clark County, Washington"
"53013",3996,2218,72,31.7180616740088,7.99244808055381,19.4089552238806,2.10887949260042,1.13977204559088,75.5820895522388,0.477611940298507,6.56716417910448,0,5.13432835820895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.025025025025,0,0,0,95.34,19.6762141967621,97.06,86.82,94.45,100.22,2.63157894736842,"Columbia County, Washington"
"53015",111539,45884,1204,34.402560455192,11.2304409672831,24.5495980318939,2.07627450528692,2.11331232508429,82.6275095549796,0.452488687782805,0.968677239379695,0,7.34964635592848,14.2857142857143,28.5714285714286,21,0.000461274875895093,42.8571428571429,80,3,6212.654,1312652.188,19.5106824,0.8129451,15.8878,78549.2832,51.1678835332771,159.444,8.0689265638028,0,0,3.58618958391235,100.97,84.9626400996264,99.18,128.91,107.59,89.5,65.7894736842105,"Cowlitz County, Washington"
"53017",43733,17721,654,23.0648617571735,5.50358020174568,19.9814072535857,2.31366182836771,1.05871973335947,78.1909499203168,1.04795479789443,1.41498044139663,0,7.60129424832182,0,81.8181818181818,61,0.00294586371758343,66.6666666666667,75,5.54545454545455,24209.967,5256603.443,16.7105448,0.6962727,19.4298,101190.3984,35.83529938548,14.012,2.28660279422861,0,0,0,99.52,77.6463262764633,98.64,133.79,86.89,90.61,42.1052631578947,"Douglas County, Washington"
"53019",7326,4105,176,26.0597302504817,13.1984585741811,19.7550432276657,2.18323773103888,5.67993366500829,67.3528200905723,0.0411692054343351,6.71058048579662,0,14.5327295183203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.81,62.2042341220423,97.06,86.82,98.82,120.13,23.6842105263158,"Ferry County, Washington"
"53021",97676,30488,2725,24.4369029663147,5.37456008044243,20.5576281856973,2.2933924033244,2.61497905192299,76.4357497609998,0.298458740410847,1.06325926271364,0,7.24461958169142,0,66.6666666666667,273,0.0063655653228251,75,75,45.5,45420.809,6042912,9.064608,0.377692,24.1556,74206.0032,15.635794598354,1789.441,2.04758589622835,0,1.02379294811417,0,101.49,86.3947696139477,99.9,140.33,88.3,92.53,71.0526315789474,"Franklin County, Washington"
"53023",2326,1223,31,42.312925170068,8.97959183673469,19.8667439165701,2.29847908745247,0,71.0312862108922,0,3.12862108922364,0,14.8319814600232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9922613929493,0,0,0,96.7,47.3848069738481,97.06,86.82,102.51,100.7,7.89473684210526,"Garfield County, Washington"
"53025",100428,39496,2626,27.0593332653685,4.33275563258232,18.2902957101208,2.1963364442641,2.380327086069,73.5804525891989,1.48549215604609,1.8140589569161,0,9.21375352862233,0,100,43,0.000994955805451432,66.6666666666667,75,10.75,5687.881,3704867.082,10.7150232,0.4464593,15.4905,238677.624,28.8214905910074,82.94,6.97016768231967,0,1.99147648066276,0.995738240331382,99.73,78.9539227895392,97.87,135.24,85.22,101.04,44.7368421052632,"Grant County, Washington"
"53027",76397,36568,2927,31.6030072915486,10.9184328837508,22.1948589813801,2.06023614168501,2.77377274287676,75.7016703176342,1.6566265060241,3.7171412924425,0,9.40238225629792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92685576658769,0,2.6179038443918,0,97.1,52.9265255292653,97.06,86.82,102.27,105.03,13.1578947368421,"Grays Harbor County, Washington"
"53029",86747,42398,2516,34.6093541993314,12.6408898618466,23.2167992656059,2.15415576008331,2.17572996144617,69.7266421868625,1.87423500611995,3.29457364341085,0.285597715218278,13.8030395756834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15277761766978,0,0,1.15277761766978,99.19,75.2490660024907,97.93,86.82,107.78,111.01,36.8421052631579,"Island County, Washington"
"53031",33313,19359,654,29.345713668754,8.06521269704167,18.4279180077926,2.02878187670215,2.27523558875966,62.1124851770286,1.47382686769439,4.42148060308318,0,21.5483652380146,0,80,13,0.00110113501609351,50,100,2.6,5961.933,1040540.184,8.98482,0.3743675,11.4445,47792.232,32.7115645069684,18.183,6.00366223396272,0,0,3.00183111698136,102.62,88.5118306351183,97.73,131.76,91.83,125.8,84.2105263157895,"Jefferson County, Washington"
"53033",2262713,988330,41099,44.3524955149424,8.42101519028427,20.776472093983,1.68583567664744,6.63637720932803,51.841763485358,8.0008434117482,4.29582092760524,0.179430106353565,26.1888372650159,100,0,2270,0.00186239753736897,31.25,68.9655172413793,2.53631284916201,1818832.837,36147392157.6159,343.5479616,14.3144984,787.6241,1843399550.5896,18.1742767901592,217808.015,5.78951020301735,0.353557874993426,2.16554198433473,1.0164788906061,167.14,99.0348692403487,160.15,109.07,104.18,164.11,100,"King County, Washington"
"53035",276581,115329,7448,36.2903225806452,13.0438961311292,25.5929438543247,2.12546613961814,1.30985748687379,65.1934749620637,6.33080424886191,4.54097116843703,0.0113808801213961,13.1623672230652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14648150089847,0,1.80778867673484,1.80778867673484,100.42,83.0946450809464,97.1,86.82,112.6,125.1,57.8947368421053,"Kitsap County, Washington"
"53037",44736,24326,1806,25.1415628539071,14.1454996494634,20.8320067422043,2.21442783531452,2.06724543143556,72.1041296001498,0.412023597715142,5.84792583575241,0,13.1800730405469,0,100,14,0.000655492087274089,50,100,0,2955.953,260123.864,5.208648,0.217027,6.5444,13821.7728,33.1622455840108,0,20.118025751073,4.47067238912732,0,0,99.95,80.1681195516812,97.47,133.42,101.09,108.13,47.3684210526316,"Kittitas County, Washington"
"53039",23082,10722,487,31.9768871403983,9.83525940496681,20.3310608408222,2.17086146920401,4.58862447977804,66.0882140274765,2.64435492201219,5.68123127776056,0,15.9797541576283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,73.6301369863014,97.06,86.82,98.41,124.86,34.2105263157895,"Klickitat County, Washington"
"53041",83925,36037,935,37.0426632191338,11.6871363930187,25.9955667208512,2.28906975304821,2.30974237488895,73.5717452342249,0.523126939559628,3.78602039308408,0.0295551943254027,8.55622875720408,40,20,18,0.000531993497857248,50,100,3.6,5567.335,991458.774,5.934528,0.247272,8.5156,36174.2688,29.0375311193574,34.127,10.7238605898123,3.57462019660411,2.38308013106941,3.57462019660411,103.08,89.4146948941469,100.96,123.33,111.74,100.06,86.8421052631579,"Lewis County, Washington"
"53043",11271,5840,119,40.0981151562097,12.7033307513555,22.8990081154193,2.33311869499893,1.82679296346414,71.8214607754734,0.0450856627592426,4.93688007213706,0,12.6916140667268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6169816342827,0,0,8.87232721142756,96.82,49.0971357409714,97.06,86.82,110.56,103.89,10.5263157894737,"Lincoln County, Washington"
"53045",66968,33751,1448,57.0631970260223,17.7642060541689,32.1907871583311,2.2617349150672,1.79746240601504,71.7749188597349,1.29042349352833,1.35689985531615,0,11.6411840613147,0,33.3333333333333,32,0.0012513197513002,50,100,5.33333333333333,8011.241,2668251.96,9.5611032,0.3983793,16.2663,128829.096,24.4910827908006,74.371,22.3987576155776,0,4.47975152311552,7.46625253852586,102.03,87.4221668742217,97.87,123.86,140.15,101.43,78.9473684210526,"Mason County, Washington"
"53047",42811,22015,2434,22.7843162754405,5.09786071916249,16.4537016451756,2.28242677824268,1.62989588497769,63.9117385504669,1.30613606047132,5.04112939084037,0,14.5231213872832,0,100,12,0.000666963094708759,50,100,0,1555.526,388474.27,4.178544,0.174106,4.6459,26202.876,37.4751931810844,97.556,4.67169652659363,0,0,0,100.4,82.9389788293898,97.42,135.09,81.26,115.25,55.2631578947368,"Okanogan County, Washington"
"53049",23750,16220,274,29.6474567451542,8.65096916872642,19.5104817127565,2.0157107000093,2.01342281879195,65.321141837645,0.635593220338983,5.68688670829616,0,14.2841213202498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42105263157895,0,0,4.21052631578947,97.7,61.145703611457,97.06,86.82,94.31,117.44,21.0526315789474,"Pacific County, Washington"
"53051",13811,8036,124,45.2054794520548,22.0091324200913,28.089785164167,2.26127980785727,2.3949665110615,74.4021078232671,0,1.925415484394,0,11.2282124037292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2406053146043,0,0,0,97.9,63.2627646326276,97.06,86.82,133.45,97.88,26.3157894736842,"Pend Oreille County, Washington"
"53053",924106,365748,20951,46.6006302323633,13.9869941572737,27.7440039713811,2.0720058377655,2.46307324366084,71.8425961791039,2.45562248727778,2.276197981363,0.808745942913622,12.3306486440761,100,0,2270,0.00505327082415063,31.25,68.9655172413793,2.53631284916201,1818832.837,22466185238.412,343.5479616,14.3144984,787.6241,208518754.7304,18.1742767901592,217808.015,8.2241647603197,0,1.73140310743573,1.40676502479153,151.75,98.6301369863014,150.1,109.07,122.79,109.43,94.7368421052632,"Pierce County, Washington"
"53055",18266,13951,177,9.93155893536122,4.45627376425856,12.96057434899,2.06413700470114,2.06033848417954,62.3631053784376,0.888293988805062,5.91384765149671,0,19.9926989535167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.66,60.7098381070984,97.06,86.82,68.15,124.54,18.4210526315789,"San Juan County, Washington"
"53057",130407,56472,1840,35.4699097193663,9.98962066466913,23.1220735201621,2.23490818742964,1.18702698906039,75.415822209798,0.644699140401146,2.06862813613809,0,10.7851701726186,0,66.6666666666667,73,0.00127542106366622,50,100,24.3333333333333,21194.57,8084858.634,14.2355568,0.5931482,16.1124,142691.4144,36.8131501204042,715.616,7.66830001456977,0,0.766830001456977,1.53366000291395,101.22,85.678704856787,98.18,139.78,104.51,96.65,68.4210526315789,"Skagit County, Washington"
"53059",12276,5899,102,45.3209422952237,14.7611843527123,26.1890681003584,2.39718026183283,2.76481149012567,69.4802867383513,0.17921146953405,5.59139784946237,0,17.078853046595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.44,68.7422166874222,97.06,86.82,120.95,111.16,31.5789473684211,"Skamania County, Washington"
"53061",834648,327893,10540,49.4180747998816,13.3030132406123,25.5564235925316,2.10195782891045,1.96929541818876,66.6207677251961,3.06642979959048,1.67043608750764,0.129848818875167,18.060638922778,100,0,2270,0.00539847653565254,31.25,68.9655172413793,2.53631284916201,1818832.837,26260447145.688,343.5479616,14.3144984,787.6241,243735003.4896,18.1742767901592,217808.015,3.83395155802206,0.119810986188189,0.958487889505516,1.07829887569371,153.05,98.6612702366127,150.25,109.07,120.42,117.35,97.3684210526316,"Snohomish County, Washington"
"53063",544323,228156,15518,26.4555750145943,4.31290134267367,19.3985584473861,1.94812834967737,2.53966967271253,70.886086092503,1.9231385621334,2.67756979390365,0.00721176960800026,14.2099907048303,0,52,300,0.00120196160133338,66.6666666666667,75,12,101949.146,520720939.2,11.5295736,0.4803989,26.2929,3028942.08,18.2710503596028,6534.383,6.06257681560397,0,3.12314563228083,1.10228669374618,102.19,87.8580323785803,99.26,125.72,86.39,112.78,81.5789473684211,"Spokane County, Washington"
"53065",47470,22577,280,45.2450644578688,11.1726972659899,26.9650002818013,2.38213138070906,1.18409923879335,78.9550808769656,0.439609987037141,1.62881136222736,0.0169080764245054,9.50233895057206,0,100,8,0.000450882037986812,50,100,0,1017.765,79791.192,4.9745448,0.2072727,3.7942,7102.7424,54.6288282114807,5.199,4.21318727617443,0,2.10659363808721,0,100.19,81.6002490660025,97.43,141.74,117.08,89.67,52.6315789473684,"Stevens County, Washington"
"53067",296640,123333,4109,35.3880501992796,8.22235594742855,21.7608006985185,2.06228450483051,1.91635609565104,69.198796354426,1.35662690595256,2.2030755020602,0.106076678284589,17.2580261078518,40,20,248,0.00178959293976721,41.6666666666667,85.7142857142857,17.7142857142857,71815.507,135954894.04,25.5613152,1.0650548,43.0749,1943539.488,24.7256476509522,500.926,7.07928802588997,0.337108953613808,1.34843581445523,2.02265372168285,106.97,93.6488169364882,103.14,123.64,100.15,111.97,89.4736842105263,"Thurston County, Washington"
